JOHN	PROPN	JOHN
quarter	NOUN	quarter
to	ADP	to
half	DET	half
an	DET	an
hour	NOUN	hour
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
This	DET	this
is	AUX	be
incredible	ADJ	incredible
!	PUNCT	!
""""	PUNCT	""""
exclaimed	VERB	exclaim
the	DET	the
magistrate	NOUN	magistrate
.	PUNCT	.
""""	PUNCT	""""
But	CCONJ	but
,	PUNCT	,
no	ADV	no
doubt	ADV	doubt
,	PUNCT	,
you	PRON	you
can	AUX	can
give	VERB	give
us	PRON	we
your	PRON	your
reasons	NOUN	reason
for	ADP	for
this	DET	this
amazing	ADJ	amazing
conclusion	NOUN	conclusion
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
My	PRON	my
opinion	NOUN	opinion
,	PUNCT	,
""""	PUNCT	""""
said	VERB	say
Thorndyke	PROPN	Thorndyke
,	PUNCT	,
""""	PUNCT	""""
was	AUX	be
based	VERB	base
on	ADP	on
several	ADJ	several
facts	NOUN	fact
.	PUNCT	.
In	ADP	in
the	DET	the
first	ADJ	first
place	NOUN	place
,	PUNCT	,
a	DET	a
wound	NOUN	wound
inflicted	VERB	inflict
on	ADP	on
a	DET	a
living	VERB	live
body	NOUN	body
gapes	VERB	gape
rather	ADV	rather
widely	ADV	widely
,	PUNCT	,
owing	VERB	owe
to	ADP	to
the	DET	the
retraction	NOUN	retraction
of	ADP	of
the	DET	the
living	VERB	live
skin	NOUN	skin
.	PUNCT	.
The	DET	the
skin	NOUN	skin
of	ADP	of
a	DET	a
dead	ADJ	dead
body	NOUN	body
does	AUX	do
not	PART	not
retract	VERB	retract
,	PUNCT	,
and	CCONJ	and
the	DET	the
wound	NOUN	wound
,	PUNCT	,
consequently	ADV	consequently
,	PUNCT	,
does	AUX	do
not	PART	not
gape	VERB	gape
.	PUNCT	.
This	DET	this
wound	NOUN	wound
gaped	VERB	gape
very	ADV	very
slightly	ADV	slightly
,	PUNCT	,
showing	VERB	show
that	SCONJ	that
death	NOUN	death
was	AUX	be
recent	ADJ	recent
,	PUNCT	,
I	PRON	I
should	AUX	should
say	VERB	say
,	PUNCT	,
within	ADP	within
half	DET	half
an	DET	an
hour	NOUN	hour
.	PUNCT	.
Then	ADV	then
a	DET	a
wound	NOUN	wound
on	ADP	on
the	DET	the
living	VERB	live
body	NOUN	body
becomes	VERB	become
filled	VERB	fill
with	ADP	with
blood	NOUN	blood
,	PUNCT	,
and	CCONJ	and
blood	NOUN	blood
is	AUX	be
shed	VERB	shed
freely	ADV	freely
on	ADP	on
the	DET	the
clothing	NOUN	clothing
.	PUNCT	.
But	CCONJ	but
the	DET	the
wound	NOUN	wound
on	ADP	on
the	DET	the
deceased	ADJ	deceased
contained	VERB	contain
only	ADV	only
a	DET	a
little	ADJ	little
blood	NOUN	blood
-	PUNCT	-
clot	NOUN	clot
.	PUNCT	.
There	PRON	there
was	AUX	be
hardly	ADV	hardly
any	DET	any
blood	NOUN	blood
on	ADP	on
the	DET	the
clothing	NOUN	clothing
,	PUNCT	,
and	CCONJ	and
I	PRON	I
had	AUX	have
already	ADV	already
noticed	VERB	notice
that	SCONJ	that
there	PRON	there
was	AUX	be
none	NOUN	none
on	ADP	on
the	DET	the
sand	NOUN	sand
where	SCONJ	where
the	DET	the
body	NOUN	body
had	AUX	have
lain	VERB	lie
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
And	CCONJ	and
you	PRON	you
consider	VERB	consider
this	DET	this
quite	ADV	quite
conclusive	ADJ	conclusive
?	PUNCT	?
""""	PUNCT	""""
the	DET	the
magistrate	NOUN	magistrate
asked	VERB	ask
doubtfully	ADV	doubtfully
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
do	AUX	do
,	PUNCT	,
""""	PUNCT	""""
answered	VERB	answer
Thorndyke	PROPN	Thorndyke
.	PUNCT	.
""""	PUNCT	""""
But	CCONJ	but
there	PRON	there
was	AUX	be
other	ADJ	other
evidence	NOUN	evidence
which	DET	which
was	AUX	be
beyond	ADP	beyond
all	DET	all
question	NOUN	question
.	PUNCT	.
The	DET	the
weapon	NOUN	weapon
had	AUX	have
partially	ADV	partially
divided	VERB	divide
both	DET	both
the	DET	the
aorta	NOUN	aorta
and	CCONJ	and
the	DET	the
pulmonary	ADJ	pulmonary
artery	NOUN	artery
--	PUNCT	--
the	DET	the
main	ADJ	main
arteries	NOUN	artery
of	ADP	of
the	DET	the
body	NOUN	body
.	PUNCT	.
Now	ADV	now
,	PUNCT	,
during	ADP	during
life	NOUN	life
,	PUNCT	,
these	DET	these
great	ADJ	great
vessels	NOUN	vessel
are	AUX	be
full	ADJ	full
of	ADP	of
blood	NOUN	blood
at	ADP	at
a	DET	a
high	ADJ	high
internal	ADJ	internal
pressure	NOUN	pressure
,	PUNCT	,
whereas	SCONJ	whereas
after	ADP	after
death	NOUN	death
they	PRON	they
become	VERB	become
almost	ADV	almost
empty	ADJ	empty
.	PUNCT	.
It	PRON	it
follows	VERB	follow
that	SCONJ	that
,	PUNCT	,
if	SCONJ	if
this	DET	this
wound	NOUN	wound
had	AUX	have
been	AUX	be
inflicted	VERB	inflict
during	ADP	during
life	NOUN	life
,	PUNCT	,
the	DET	the
cavity	NOUN	cavity
in	ADP	in
which	DET	which
those	DET	those
vessels	NOUN	vessel
lie	VERB	lie
would	AUX	would
have	AUX	have
become	VERB	become
filled	VERB	fill
with	ADP	with
blood	NOUN	blood
.	PUNCT	.
As	ADP	as
a	DET	a
matter	NOUN	matter
of	ADP	of
fact	NOUN	fact
,	PUNCT	,
it	PRON	it
contained	VERB	contain
practically	ADV	practically
no	DET	no
blood	NOUN	blood
,	PUNCT	,
only	ADV	only
the	DET	the
merest	ADJ	mere
oozing	VERB	ooze
from	ADP	from
some	DET	some
small	ADJ	small
veins	NOUN	vein
,	PUNCT	,
so	SCONJ	so
that	SCONJ	that
it	PRON	it
is	AUX	be
certain	ADJ	certain
that	SCONJ	that
the	DET	the
wound	NOUN	wound
was	AUX	be
inflicted	VERB	inflict
after	ADP	after
death	NOUN	death
.	PUNCT	.
The	DET	the
presence	NOUN	presence
and	CCONJ	and
nature	NOUN	nature
of	ADP	of
the	DET	the
poison	NOUN	poison
I	PRON	I
ascertained	VERB	ascertain
by	ADP	by
analyzing	VERB	analyze
certain	ADJ	certain
secretions	NOUN	secretion
from	ADP	from
the	DET	the
body	NOUN	body
,	PUNCT	,
and	CCONJ	and
the	DET	the
analysis	NOUN	analysis
enabled	VERB	enable
me	PRON	I
to	PART	to
judge	VERB	judge
that	SCONJ	that
the	DET	the
quantity	NOUN	quantity
of	ADP	of
the	DET	the
poison	NOUN	poison
was	AUX	be
large	ADJ	large
;	PUNCT	;
but	CCONJ	but
the	DET	the
contents	NOUN	content
of	ADP	of
the	DET	the
stomach	NOUN	stomach
were	AUX	be
sent	VERB	send
to	ADP	to
Professor	PROPN	Professor
Copland	PROPN	Copland
for	ADP	for
more	ADV	more
exact	ADJ	exact
examination	NOUN	examination
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Is	AUX	be
the	DET	the
result	NOUN	result
of	ADP	of
Professor	PROPN	Professor
Copland	PROPN	Copland
's	PART	's
analysis	NOUN	analysis
known	VERB	know
?	PUNCT	?
""""	PUNCT	""""
the	DET	the
magistrate	NOUN	magistrate
asked	VERB	ask
Anstey	PROPN	Anstey
.	PUNCT	.
""""	PUNCT	""""
The	DET	the
professor	NOUN	professor
is	AUX	be
here	ADV	here
,	PUNCT	,
your	PRON	your
Worship	NOUN	worship
,	PUNCT	,
""""	PUNCT	""""
replied	VERB	reply
Anstey	PROPN	Anstey
,	PUNCT	,
""""	PUNCT	""""
and	CCONJ	and
is	AUX	be
prepared	VERB	prepare
to	PART	to
swear	VERB	swear
to	ADP	to
having	VERB	have
obtained	VERB	obtain
over	ADP	over
one	NUM	one
grain	NOUN	grain
of	ADP	of
morphia	NOUN	morphia
from	ADP	from
the	DET	the
contents	NOUN	content
of	ADP	of
the	DET	the
stomach	NOUN	stomach
;	PUNCT	;
and	CCONJ	and
as	ADP	as
this	DET	this
,	PUNCT	,
which	DET	which
is	AUX	be
in	ADP	in
itself	PRON	itself
a	DET	a
poisonous	ADJ	poisonous
dose	NOUN	dose
,	PUNCT	,
is	AUX	be
only	ADV	only
the	DET	the
unabsorbed	ADJ	unabsorbed
residue	NOUN	residue
of	ADP	of
what	PRON	what
was	AUX	be
actually	ADV	actually
swallowed	VERB	swallow
,	PUNCT	,
the	DET	the
total	NOUN	total
quantity	NOUN	quantity
taken	VERB	take
must	AUX	must
have	AUX	have
been	AUX	be
very	ADV	very
large	ADJ	large
indeed	ADV	indeed
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Thank	VERB	thank
you	PRON	you
,	PUNCT	,
""""	PUNCT	""""
said	VERB	say
the	DET	the
magistrate	NOUN	magistrate
.	PUNCT	.
""""	PUNCT	""""
And	CCONJ	and
now	ADV	now
,	PUNCT	,
Dr.	PROPN	Dr.
Thorndyke	PROPN	Thorndyke
,	PUNCT	,
if	SCONJ	if
you	PRON	you
have	AUX	have
given	VERB	give
us	PRON	we
all	DET	all
the	DET	the
facts	NOUN	fact
,	PUNCT	,
perhaps	ADV	perhaps
you	PRON	you
will	AUX	will
tell	VERB	tell
us	PRON	we
what	PRON	what
conclusions	NOUN	conclusion
you	PRON	you
have	AUX	have
drawn	VERB	draw
from	ADP	from
them	PRON	they
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
The	DET	the
facts	NOUN	fact
which	DET	which
I	PRON	I
have	AUX	have
stated	VERB	state
,	PUNCT	,
""""	PUNCT	""""
said	VERB	say
Thorndyke	PROPN	Thorndyke
,	PUNCT	,
""""	PUNCT	""""
appear	VERB	appear
to	ADP	to
me	PRON	I
to	PART	to
indicate	VERB	indicate
the	DET	the
following	VERB	follow
sequence	NOUN	sequence
of	ADP	of
events	NOUN	event
.	PUNCT	.
The	DET	the
deceased	ADJ	deceased
died	VERB	die
about	ADV	about
midnight	NOUN	midnight
on	ADP	on
September	PROPN	September
27	NUM	27
,	PUNCT	,
from	ADP	from
the	DET	the
effects	NOUN	effect
of	ADP	of
a	DET	a
poisonous	ADJ	poisonous
dose	NOUN	dose
of	ADP	of
morphia	NOUN	morphia
,	PUNCT	,
how	SCONJ	how
or	CCONJ	or
by	ADP	by
whom	PRON	whom
administered	VERB	administer
I	PRON	I
offer	VERB	offer
no	DET	no
opinion	NOUN	opinion
.	PUNCT	.
I	PRON	I
think	VERB	think
that	SCONJ	that
his	PRON	his
body	NOUN	body
was	AUX	be
conveyed	VERB	convey
in	ADP	in
a	DET	a
boat	NOUN	boat
to	ADP	to
Sundersley	PROPN	Sundersley
Gap	PROPN	Gap
.	PUNCT	.
The	DET	the
boat	NOUN	boat
probably	ADV	probably
contained	VERB	contain
three	NUM	three
men	NOUN	man
,	PUNCT	,
of	ADP	of
whom	PRON	whom
one	NUM	one
remained	VERB	remain
in	ADP	in
charge	NOUN	charge
of	ADP	of
it	PRON	it
,	PUNCT	,
one	NUM	one
walked	VERB	walk
up	ADP	up
the	DET	the
Gap	PROPN	Gap
and	CCONJ	and
along	ADP	along
the	DET	the
cliff	NOUN	cliff
towards	ADP	towards
St.	PROPN	St.
Bridget	PROPN	Bridget
's	PART	's
Bay	PROPN	Bay
,	PUNCT	,
and	CCONJ	and
the	DET	the
third	ADJ	third
,	PUNCT	,
having	VERB	have
put	VERB	put
on	ADP	on
the	DET	the
shoes	NOUN	shoe
of	ADP	of
the	DET	the
deceased	VERB	decease
,	PUNCT	,
carried	VERB	carry
the	DET	the
body	NOUN	body
along	ADP	along
the	DET	the
shore	NOUN	shore
to	ADP	to
the	DET	the
Bay	PROPN	Bay
.	PUNCT	.
This	DET	this
would	AUX	would
account	VERB	account
for	ADP	for
the	DET	the
great	ADJ	great
depth	NOUN	depth
and	CCONJ	and
short	NOUN	short
stride	NOUN	stride
of	ADP	of
the	DET	the
tracks	NOUN	track
that	PRON	that
have	AUX	have
been	AUX	be
spoken	VERB	speak
of	ADP	of
as	ADP	as
those	DET	those
of	ADP	of
the	DET	the
deceased	VERB	decease
.	PUNCT	.
Having	VERB	have
reached	VERB	reach
the	DET	the
Bay	PROPN	Bay
,	PUNCT	,
I	PRON	I
believe	VERB	believe
that	SCONJ	that
this	DET	this
man	NOUN	man
laid	VERB	lay
the	DET	the
corpse	NOUN	corpse
down	ADP	down
on	ADP	on
his	PRON	his
tracks	NOUN	track
,	PUNCT	,
and	CCONJ	and
then	ADV	then
trampled	VERB	trample
the	DET	the
sand	NOUN	sand
in	ADP	in
the	DET	the
neighbourhood	NOUN	neighbourhood
.	PUNCT	.
He	PRON	he
next	ADV	next
took	VERB	take
off	ADP	off
deceased	ADJ	deceased
's	PART	's
shoes	NOUN	shoe
and	CCONJ	and
put	VERB	put
them	PRON	they
on	ADP	on
the	DET	the
corpse	NOUN	corpse
;	PUNCT	;
then	ADV	then
he	PRON	he
put	VERB	put
on	ADP	on
a	DET	a
pair	NOUN	pair
of	ADP	of
boots	NOUN	boot
or	CCONJ	or
shoes	NOUN	shoe
which	DET	which
he	PRON	he
had	AUX	have
been	AUX	be
carrying	VERB	carry
--	PUNCT	--
perhaps	ADV	perhaps
hung	VERB	hang
round	ADP	round
his	PRON	his
neck	NOUN	neck
--	PUNCT	--
and	CCONJ	and
which	DET	which
had	AUX	have
been	AUX	be
prepared	VERB	prepare
with	ADP	with
nails	NOUN	nail
to	PART	to
imitate	VERB	imitate
Draper	PROPN	Draper
's	PART	's
shoes	NOUN	shoe
.	PUNCT	.
In	ADP	in
these	DET	these
shoes	NOUN	shoe
he	PRON	he
again	ADV	again
trampled	VERB	trample
over	ADP	over
the	DET	the
area	NOUN	area
near	ADP	near
the	DET	the
corpse	NOUN	corpse
.	PUNCT	.
Then	ADV	then
he	PRON	he
walked	VERB	walk
backwards	ADV	backwards
to	ADP	to
the	DET	the
Shepherd	PROPN	Shepherd
's	PART	's
Path	PROPN	Path
,	PUNCT	,
and	CCONJ	and
from	ADP	from
it	PRON	it
again	ADV	again
,	PUNCT	,
still	ADV	still
backwards	ADV	backwards
,	PUNCT	,
to	ADP	to
the	DET	the
face	NOUN	face
of	ADP	of
the	DET	the
cliff	NOUN	cliff
.	PUNCT	.
Here	ADV	here
his	PRON	his
accomplice	NOUN	accomplice
had	AUX	have
lowered	VERB	lower
a	DET	a
rope	NOUN	rope
,	PUNCT	,
by	ADP	by
which	DET	which
he	PRON	he
climbed	VERB	climb
up	ADP	up
to	ADP	to
the	DET	the
top	NOUN	top
.	PUNCT	.
At	ADP	at
the	DET	the
top	NOUN	top
he	PRON	he
took	VERB	take
off	ADP	off
the	DET	the
nailed	VERB	nail
shoes	NOUN	shoe
,	PUNCT	,
and	CCONJ	and
the	DET	the
two	NUM	two
men	NOUN	man
walked	VERB	walk
back	ADV	back
to	ADP	to
the	DET	the
Gap	PROPN	Gap
,	PUNCT	,
where	SCONJ	where
the	DET	the
man	NOUN	man
who	PRON	who
had	AUX	have
carried	VERB	carry
the	DET	the
rope	NOUN	rope
took	VERB	take
his	PRON	his
confederate	NOUN	confederate
on	ADP	on
his	PRON	his
back	NOUN	back
,	PUNCT	,
and	CCONJ	and
carried	VERB	carry
him	PRON	he
down	ADP	down
to	ADP	to
the	DET	the
boat	NOUN	boat
to	PART	to
avoid	VERB	avoid
leaving	VERB	leave
the	DET	the
tracks	NOUN	track
of	ADP	of
stockinged	NOUN	stockinged
feet	NOUN	foot
.	PUNCT	.
The	DET	the
tracks	NOUN	track
that	PRON	that
I	PRON	I
saw	VERB	see
at	ADP	at
the	DET	the
Gap	PROPN	Gap
certainly	ADV	certainly
indicated	VERB	indicate
that	SCONJ	that
the	DET	the
man	NOUN	man
was	AUX	be
carrying	VERB	carry
something	PRON	something
very	ADV	very
heavy	ADJ	heavy
when	SCONJ	when
he	PRON	he
returned	VERB	return
to	ADP	to
the	DET	the
boat	NOUN	boat
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
But	CCONJ	but
why	SCONJ	why
should	AUX	should
the	DET	the
man	NOUN	man
have	AUX	have
climbed	VERB	climb
a	DET	a
rope	NOUN	rope
up	ADP	up
the	DET	the
cliff	NOUN	cliff
when	SCONJ	when
he	PRON	he
could	AUX	could
have	AUX	have
walked	VERB	walk
up	ADP	up
the	DET	the
Shepherd	PROPN	Shepherd
's	PART	's
Path	PROPN	Path
?	PUNCT	?
""""	PUNCT	""""
the	DET	the
magistrate	NOUN	magistrate
asked	VERB	ask
.	PUNCT	.
""""	PUNCT	""""
Because	SCONJ	because
,	PUNCT	,
""""	PUNCT	""""
replied	VERB	reply
Thorndyke	PROPN	Thorndyke
,	PUNCT	,
""""	PUNCT	""""
there	PRON	there
would	AUX	would
then	ADV	then
have	AUX	have
been	AUX	be
a	DET	a
set	NOUN	set
of	ADP	of
tracks	NOUN	track
leading	VERB	lead
out	ADP	out
of	ADP	of
the	DET	the
Bay	PROPN	Bay
without	ADP	without
a	DET	a
corresponding	ADJ	corresponding
set	NOUN	set
leading	VERB	lead
into	ADP	into
it	PRON	it
;	PUNCT	;
and	CCONJ	and
this	DET	this
would	AUX	would
have	AUX	have
instantly	ADV	instantly
suggested	VERB	suggest
to	ADP	to
a	DET	a
smart	ADJ	smart
police	NOUN	police
-	PUNCT	-
officer	NOUN	officer
--	PUNCT	--
such	ADJ	such
as	ADP	as
Sergeant	PROPN	Sergeant
Payne	PROPN	Payne
--	PUNCT	--
a	DET	a
landing	NOUN	landing
from	ADP	from
a	DET	a
boat	NOUN	boat
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Your	PRON	your
explanation	NOUN	explanation
is	AUX	be
highly	ADV	highly
ingenious	ADJ	ingenious
,	PUNCT	,
""""	PUNCT	""""
said	VERB	say
the	DET	the
magistrate	NOUN	magistrate
,	PUNCT	,
""""	PUNCT	""""
and	CCONJ	and
appears	VERB	appear
to	PART	to
cover	VERB	cover
all	DET	all
the	DET	the
very	ADV	very
remarkable	ADJ	remarkable
facts	NOUN	fact
.	PUNCT	.
Have	AUX	have
you	PRON	you
anything	PRON	anything
more	ADJ	more
to	PART	to
tell	VERB	tell
us	PRON	we
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
No	INTJ	no
,	PUNCT	,
your	PRON	your
Worship	NOUN	worship
,	PUNCT	,
""""	PUNCT	""""
was	AUX	be
the	DET	the
reply	NOUN	reply
,	PUNCT	,
""""	PUNCT	""""
excepting	VERB	except
""""	PUNCT	""""
(	PUNCT	(
here	ADV	here
he	PRON	he
took	VERB	take
from	ADP	from
Polton	PROPN	Polton
the	DET	the
last	ADJ	last
pair	NOUN	pair
of	ADP	of
moulds	NOUN	mould
and	CCONJ	and
passed	VERB	pass
them	PRON	they
up	ADP	up
to	ADP	to
the	DET	the
magistrate	NOUN	magistrate
)	PUNCT	)
""""	PUNCT	""""
that	SCONJ	that
you	PRON	you
will	AUX	will
probably	ADV	probably
find	VERB	find
these	DET	these
moulds	NOUN	mould
of	ADP	of
importance	NOUN	importance
presently	ADV	presently
.	PUNCT	.
""""	PUNCT	""""
As	ADP	as
Thorndyke	PROPN	Thorndyke
stepped	VERB	step
from	ADP	from
the	DET	the
box	NOUN	box
--	PUNCT	--
for	ADP	for
there	PRON	there
was	AUX	be
no	DET	no
cross	NOUN	cross
-	PUNCT	-
examination	NOUN	examination
--	PUNCT	--
the	DET	the
magistrates	NOUN	magistrate
scrutinized	VERB	scrutinize
the	DET	the
moulds	NOUN	mould
with	ADP	with
an	DET	an
air	NOUN	air
of	ADP	of
perplexity	NOUN	perplexity
;	PUNCT	;
but	CCONJ	but
they	PRON	they
were	AUX	be
too	ADV	too
discreet	ADJ	discreet
to	PART	to
make	VERB	make
any	DET	any
remark	NOUN	remark
.	PUNCT	.
When	SCONJ	when
the	DET	the
evidence	NOUN	evidence
of	ADP	of
Professor	PROPN	Professor
Copland	PROPN	Copland
(	PUNCT	(
which	DET	which
showed	VERB	show
that	SCONJ	that
an	DET	an
unquestionably	ADV	unquestionably
lethal	ADJ	lethal
dose	NOUN	dose
of	ADP	of
morphia	NOUN	morphia
must	AUX	must
have	AUX	have
been	AUX	be
swallowed	VERB	swallow
)	PUNCT	)
had	AUX	have
been	AUX	be
taken	VERB	take
,	PUNCT	,
the	DET	the
clerk	NOUN	clerk
called	VERB	call
out	ADP	out
the	DET	the
--	PUNCT	--
to	ADP	to
me	PRON	I
--	PUNCT	--
unfamiliar	ADJ	unfamiliar
name	NOUN	name
of	ADP	of
Jacob	PROPN	Jacob
Gummer	PROPN	Gummer
.	PUNCT	.
Thereupon	ADV	thereupon
an	DET	an
enormous	ADJ	enormous
pair	NOUN	pair
of	ADP	of
brown	ADJ	brown
dreadnought	ADJ	dreadnought
trousers	NOUN	trouser
,	PUNCT	,
from	ADP	from
the	DET	the
upper	NOUN	upper
end	NOUN	end
of	ADP	of
which	DET	which
a	DET	a
smack	NOUN	smack
-	PUNCT	-
boy	NOUN	boy
's	PART	's
head	NOUN	head
and	CCONJ	and
shoulders	NOUN	shoulder
protruded	VERB	protrude
,	PUNCT	,
walked	VERB	walk
into	ADP	into
the	DET	the
witness	NOUN	witness
-	PUNCT	-
box	NOUN	box
.	PUNCT	.
Jacob	PROPN	Jacob
admitted	VERB	admit
at	ADP	at
the	DET	the
outset	NOUN	outset
that	SCONJ	that
he	PRON	he
was	AUX	be
a	DET	a
smack	NOUN	smack
-	PUNCT	-
master	NOUN	master
's	PART	's
apprentice	NOUN	apprentice
,	PUNCT	,
and	CCONJ	and
that	SCONJ	that
he	PRON	he
had	AUX	have
been	AUX	be
""""	PUNCT	""""
hired	VERB	hire
out	ADP	out
""""	PUNCT	""""
by	ADP	by
his	PRON	his
master	NOUN	master
to	ADP	to
one	NUM	one
Mr.	PROPN	Mr.
Jezzard	PROPN	Jezzard
as	ADP	as
deck	NOUN	deck
-	PUNCT	-
hand	NOUN	hand
and	CCONJ	and
cabin	NOUN	cabin
-	PUNCT	-
boy	NOUN	boy
of	ADP	of
the	DET	the
yacht	NOUN	yacht
_	PUNCT	_
Otter	PROPN	Otter
_	PUNCT	_
.	PUNCT	.
""""	PUNCT	""""
Now	ADV	now
,	PUNCT	,
Gummer	PROPN	Gummer
,	PUNCT	,
""""	PUNCT	""""
said	VERB	say
Anstey	PROPN	Anstey
,	PUNCT	,
""""	PUNCT	""""
do	AUX	do
you	PRON	you
remember	VERB	remember
the	DET	the
prisoner	NOUN	prisoner
coming	VERB	come
on	ADP	on
board	ADP	board
the	DET	the
yacht	NOUN	yacht
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
Yes	INTJ	yes
.	PUNCT	.
He	PRON	he
has	AUX	have
been	AUX	be
on	ADP	on
board	NOUN	board
twice	ADV	twice
.	PUNCT	.
The	DET	the
first	ADJ	first
time	NOUN	time
was	AUX	be
about	ADP	about
a	DET	a
month	NOUN	month
ago	ADV	ago
.	PUNCT	.
He	PRON	he
went	VERB	go
for	ADP	for
a	DET	a
sail	NOUN	sail
with	ADP	with
us	PRON	we
then	ADV	then
.	PUNCT	.
The	DET	the
second	ADJ	second
time	NOUN	time
was	AUX	be
on	ADP	on
the	DET	the
night	NOUN	night
when	SCONJ	when
Mr.	PROPN	Mr.
Hearn	PROPN	Hearn
was	AUX	be
murdered	VERB	murder
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Do	AUX	do
you	PRON	you
remember	VERB	remember
what	PRON	what
sort	NOUN	sort
of	ADP	of
boots	NOUN	boot
the	DET	the
prisoner	NOUN	prisoner
was	AUX	be
wearing	VERB	wear
the	DET	the
first	ADJ	first
time	NOUN	time
he	PRON	he
came	VERB	come
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
Yes	INTJ	yes
.	PUNCT	.
They	PRON	they
were	AUX	be
shoes	NOUN	shoe
with	ADP	with
a	DET	a
lot	NOUN	lot
of	ADP	of
nails	NOUN	nail
in	ADP	in
the	DET	the
soles	NOUN	sol
.	PUNCT	.
I	PRON	I
remember	VERB	remember
them	PRON	they
because	SCONJ	because
Mr.	PROPN	Mr.
Jezzard	PROPN	Jezzard
made	VERB	make
him	PRON	he
take	VERB	take
them	PRON	they
off	ADP	off
and	CCONJ	and
put	VERB	put
on	ADP	on
a	DET	a
canvas	NOUN	canvas
pair	NOUN	pair
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
What	PRON	what
was	AUX	be
done	VERB	do
with	ADP	with
the	DET	the
nailed	VERB	nail
shoes	NOUN	shoe
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
Mr.	PROPN	Mr.
Jezzard	PROPN	Jezzard
took	VERB	take
'em	PRON	them
below	ADV	below
to	ADP	to
the	DET	the
cabin	NOUN	cabin
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
And	CCONJ	and
did	AUX	do
Mr.	PROPN	Mr.
Jezzard	PROPN	Jezzard
come	VERB	come
up	ADV	up
on	ADP	on
deck	NOUN	deck
again	ADV	again
directly	ADV	directly
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
No	INTJ	no
.	PUNCT	.
He	PRON	he
stayed	VERB	stay
down	ADV	down
in	ADP	in
the	DET	the
cabin	NOUN	cabin
about	ADV	about
ten	NUM	ten
minutes	NOUN	minute
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Do	AUX	do
you	PRON	you
remember	VERB	remember
a	DET	a
parcel	NOUN	parcel
being	AUX	be
delivered	VERB	deliver
on	ADP	on
board	NOUN	board
from	ADP	from
a	DET	a
London	PROPN	London
boot	NOUN	boot
-	PUNCT	-
maker	NOUN	maker
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
Yes	INTJ	yes
.	PUNCT	.
The	DET	the
postman	NOUN	postman
brought	VERB	bring
it	PRON	it
about	ADV	about
four	NUM	four
or	CCONJ	or
five	NUM	five
days	NOUN	day
after	ADP	after
Mr.	PROPN	Mr.
Draper	PROPN	Draper
had	AUX	have
been	AUX	be
on	ADP	on
board	NOUN	board
.	PUNCT	.
It	PRON	it
was	AUX	be
labelled	VERB	label
'	PUNCT	'
Walker	PROPN	Walker
Bros.	PROPN	Bros.
,	PUNCT	,
Boot	PROPN	Boot
and	CCONJ	and
Shoe	PROPN	Shoe
Makers	PROPN	Makers
,	PUNCT	,
London	PROPN	London
.	PUNCT	.
'	PUNCT	'
Mr.	PROPN	Mr.
Jezzard	PROPN	Jezzard
took	VERB	take
a	DET	a
pair	NOUN	pair
of	ADP	of
shoes	NOUN	shoe
from	ADP	from
it	PRON	it
,	PUNCT	,
for	ADP	for
I	PRON	I
saw	VERB	see
them	PRON	they
on	ADP	on
the	DET	the
locker	NOUN	locker
in	ADP	in
the	DET	the
cabin	NOUN	cabin
the	DET	the
same	ADJ	same
day	NOUN	day
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Did	AUX	do
you	PRON	you
ever	ADV	ever
see	VERB	see
him	PRON	he
wear	VERB	wear
them	PRON	they
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
No	INTJ	no
.	PUNCT	.
I	PRON	I
never	ADV	never
see	VERB	see
'em	PRON	them
again	ADV	again
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Have	AUX	have
you	PRON	you
ever	ADV	ever
heard	VERB	hear
sounds	NOUN	sound
of	ADP	of
hammering	NOUN	hammering
on	ADP	on
the	DET	the
yacht	NOUN	yacht
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
Yes	INTJ	yes
.	PUNCT	.
The	DET	the
night	NOUN	night
after	ADP	after
the	DET	the
parcel	NOUN	parcel
came	VERB	come
