&	CCONJ	&
man	NOUN	man
in	ADP	in
the	DET	the
expectation	NOUN	expectation
of	ADP	of
a	DET	a
home	NOUN	home
and	CCONJ	and
children	NOUN	child
,	PUNCT	,
found	VERB	find
him	PRON	he
out	ADP	out
in	ADP	in
various	ADJ	various
infidelities	NOUN	infidelity
,	PUNCT	,
and	CCONJ	and
decided	VERB	decide
--	PUNCT	--
after	ADP	after
due	ADJ	due
thought	NOUN	thought
--	PUNCT	--
that	SCONJ	that
she	PRON	she
could	AUX	could
no	ADV	no
longer	ADV	long
pay	VERB	pay
his	PRON	his
physical	ADJ	physical
price	NOUN	price
for	ADP	for
the	DET	the
dwindling	VERB	dwindle
possibility	NOUN	possibility
of	ADP	of
motherhood	NOUN	motherhood
.	PUNCT	.
""""	PUNCT	""""
We	PRON	we
had	AUX	have
young	ADJ	young
Cavendish	PROPN	Cavendish
out	ADP	out
with	ADP	with
us	PRON	we
to	ADP	to
-	PUNCT	-
day	NOUN	day
,	PUNCT	,
""""	PUNCT	""""
said	VERB	say
the	DET	the
parson	NOUN	parson
.	PUNCT	.
""""	PUNCT	""""
Julia	PROPN	Julia
Cavendish	PROPN	Cavendish
's	PART	's
son	NOUN	son
.	PUNCT	.
You	PRON	you
know	VERB	know
him	PRON	he
,	PUNCT	,
I	PRON	I
suppose	VERB	suppose
,	PUNCT	,
Hector	PROPN	Hector
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
Yes	INTJ	yes
.	PUNCT	.
Clever	ADJ	clever
fellow	NOUN	fellow
.	PUNCT	.
No	DET	no
orator	NOUN	orator
,	PUNCT	,
but	CCONJ	but
very	ADV	very
sound	ADJ	sound
on	ADP	on
his	PRON	his
law	NOUN	law
.	PUNCT	.
He	PRON	he
's	AUX	be
doing	VERB	do
junior	ADJ	junior
to	ADP	to
me	PRON	I
in	ADP	in
the	DET	the
Ellerson	PROPN	Ellerson
case	NOUN	case
.	PUNCT	.
Rather	ADV	rather
an	DET	an
interesting	ADJ	interesting
case----	NOUN	case----
""""	PUNCT	""""
""""	PUNCT	""""
He	PRON	he
and	CCONJ	and
Aliette	PROPN	Aliette
gave	VERB	give
us	PRON	we
all	DET	all
a	DET	a
lead	NOUN	lead
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Rides	VERB	ride
well	ADV	well
,	PUNCT	,
does	AUX	do
he	PRON	he
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
Rather	ADV	rather
.	PUNCT	.
A	DET	a
fine	ADJ	fine
horseman	NOUN	horseman
.	PUNCT	.
Handsome	ADJ	handsome
looking	VERB	look
chap	NOUN	chap
,	PUNCT	,
too	ADV	too
.	PUNCT	.
""""	PUNCT	""""
The	DET	the
parson	NOUN	parson
glanced	VERB	glance
at	ADP	at
his	PRON	his
sister	NOUN	sister
-	PUNCT	-
in	ADP	in
-	PUNCT	-
law	NOUN	law
,	PUNCT	,
not	PART	not
maliciously	ADV	maliciously
,	PUNCT	,
yet	CCONJ	yet
with	ADP	with
a	DET	a
certain	ADJ	certain
puzzlement	NOUN	puzzlement
.	PUNCT	.
Listening	VERB	listen
with	ADP	with
half	DET	half
an	DET	an
ear	NOUN	ear
to	ADP	to
her	PRON	her
description	NOUN	description
of	ADP	of
the	DET	the
run	NOUN	run
,	PUNCT	,
he	PRON	he
had	AUX	have
wondered	VERB	wonder
why	SCONJ	why
she	PRON	she
made	VERB	make
no	DET	no
mention	NOUN	mention
of	ADP	of
the	DET	the
stranger	NOUN	stranger
.	PUNCT	.
""""	PUNCT	""""
Did	AUX	do
n't	PART	not
you	PRON	you
think	VERB	think
so	ADV	so
,	PUNCT	,
Aliette	PROPN	Aliette
?	PUNCT	?
""""	PUNCT	""""
he	PRON	he
went	VERB	go
on	ADP	on
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
ca	AUX	can
n't	PART	not
say	VERB	say
I	PRON	I
noticed	VERB	notice
his	PRON	his
looks	NOUN	look
.	PUNCT	.
He	PRON	he
certainly	ADV	certainly
rides	VERB	ride
well	ADV	well
.	PUNCT	.
""""	PUNCT	""""
The	DET	the
wallflower	NOUN	wallflower
-	PUNCT	-
brown	ADJ	brown
eyes	NOUN	eye
betrayed	VERB	betray
no	DET	no
startle	NOUN	startle
,	PUNCT	,
the	DET	the
pale	ADJ	pale
,	PUNCT	,
cream	NOUN	cream
-	PUNCT	-
tinged	ADJ	tinged
cheeks	NOUN	cheek
did	AUX	do
not	PART	not
blush	VERB	blush
.	PUNCT	.
Nevertheless	ADV	nevertheless
,	PUNCT	,
deep	ADV	deep
down	ADV	down
in	ADP	in
the	DET	the
inmost	ADJ	inmost
recesses	NOUN	recess
of	ADP	of
her	PRON	she
nature	NOUN	nature
,	PUNCT	,
Aliette	PROPN	Aliette
felt	VERB	feel
herself	PRON	herself
startle	VERB	startle
,	PUNCT	,
not	PART	not
guiltily	ADV	guiltily
,	PUNCT	,
but	CCONJ	but
in	ADP	in
wonderment	NOUN	wonderment
at	ADP	at
her	PRON	her
inexplicable	ADJ	inexplicable
omission	NOUN	omission
.	PUNCT	.
What	PRON	what
possible	ADJ	possible
reason	NOUN	reason
could	AUX	could
there	PRON	there
be	AUX	be
for	ADP	for
not	NOUN	not
mentioning	VERB	mention
the	DET	the
man	NOUN	man
?	PUNCT	?
Adrian	PROPN	Adrian
continued	VERB	continue
to	PART	to
discuss	VERB	discuss
Ronnie	PROPN	Ronnie
,	PUNCT	,
and	CCONJ	and
Ronnie	PROPN	Ronnie
's	PART	's
mother	NOUN	mother
,	PUNCT	,
and	CCONJ	and
Maurice	PROPN	Maurice
Cavendish	PROPN	Cavendish
,	PUNCT	,
whom	PRON	whom
he	PRON	he
had	AUX	have
encountered	VERB	encounter
years	NOUN	year
since	ADV	since
at	ADP	at
Oxford	PROPN	Oxford
.	PUNCT	.
""""	PUNCT	""""
His	PRON	his
son	NOUN	son
's	AUX	be
rather	ADV	rather
like	ADP	like
him	PRON	he
;	PUNCT	;
but	CCONJ	but
of	ADP	of
course	NOUN	course
he	PRON	he
's	AUX	be
got	VERB	get
the	DET	the
Wixton	PROPN	Wixton
chin	NOUN	chin
,	PUNCT	,
""""	PUNCT	""""
said	VERB	say
Adrian	PROPN	Adrian
.	PUNCT	.
All	DET	all
the	DET	the
time	NOUN	time
Adrian	PROPN	Adrian
talked	VERB	talk
,	PUNCT	,
Aliette	PROPN	Aliette
was	AUX	be
asking	VERB	ask
herself	PRON	herself
questions	NOUN	question
.	PUNCT	.
Why	SCONJ	why
had	AUX	have
n't	PART	not
she	PRON	she
even	ADV	even
mentioned	VERB	mention
the	DET	the
man	NOUN	man
's	PART	's
name	NOUN	name
?	PUNCT	?
Why	SCONJ	why
?	PUNCT	?
Why	SCONJ	why
?	PUNCT	?
Why	SCONJ	why
?	PUNCT	?
Harking	VERB	hark
back	ADV	back
to	ADP	to
her	PRON	her
conversation	NOUN	conversation
,	PUNCT	,
she	PRON	she
seemed	VERB	seem
to	PART	to
have	AUX	have
made	VERB	make
the	DET	the
omission	NOUN	omission
deliberately	ADV	deliberately
.	PUNCT	.
She	PRON	she
tried	VERB	try
to	PART	to
laugh	VERB	laugh
herself	PRON	herself
out	ADP	out
of	ADP	of
the	DET	the
absurd	ADJ	absurd
mood	NOUN	mood
;	PUNCT	;
to	PART	to
join	VERB	join
in	ADP	in
the	DET	the
conversation	NOUN	conversation
.	PUNCT	.
Deliberate	ADJ	deliberate
?	PUNCT	?
Ridiculous	ADJ	ridiculous
!	PUNCT	!
She	PRON	she
just	ADV	just
had	AUX	have
n't	PART	not
thought	VERB	think
about	ADP	about
him	PRON	he
.	PUNCT	.
And	CCONJ	and
yet	ADV	yet
,	PUNCT	,
subconsciously	ADV	subconsciously
,	PUNCT	,
the	DET	the
man	NOUN	man
's	PART	's
face	NOUN	face
rose	VERB	rise
up	ADP	up
before	ADP	before
her	PRON	she
,	PUNCT	,
serious	ADJ	serious
and	CCONJ	and
strangely	ADV	strangely
vivid	ADJ	vivid
against	ADP	against
the	DET	the
glow	NOUN	glow
of	ADP	of
the	DET	the
table	NOUN	table
-	PUNCT	-
candles	NOUN	candle
.	PUNCT	.
She	PRON	she
could	AUX	could
almost	ADV	almost
hear	VERB	hear
his	PRON	his
voice	NOUN	voice
,	PUNCT	,
""""	PUNCT	""""
I	PRON	I
'll	AUX	will
give	VERB	give
you	PRON	you
a	DET	a
lead	NOUN	lead
over	ADP	over
,	PUNCT	,
Mrs.	PROPN	Mrs.
Brunton	PROPN	Brunton
.	PUNCT	.
""""	PUNCT	""""
3	NUM	3
""""	PUNCT	""""
Do	AUX	do
you	PRON	you
know	VERB	know
,	PUNCT	,
Alie	PROPN	Alie
,	PUNCT	,
I	PRON	I
've	AUX	have
sometimes	ADV	sometimes
thought	VERB	think
that	SCONJ	that
you	PRON	you
and	CCONJ	and
Hector	PROPN	Hector
do	AUX	do
n't	PART	not
get	VERB	get
on	ADP	on
very	ADV	very
well	ADV	well
together	ADV	together
.	PUNCT	.
""""	PUNCT	""""
Mollie	PROPN	Mollie
,	PUNCT	,
in	ADP	in
dressing	NOUN	dressing
-	PUNCT	-
gown	NOUN	gown
and	CCONJ	and
bedroom	NOUN	bedroom
slippers	NOUN	slipper
,	PUNCT	,
sat	VERB	sit
on	ADP	on
the	DET	the
edge	NOUN	edge
of	ADP	of
her	PRON	her
sister	NOUN	sister
's	PART	's
bed	NOUN	bed
.	PUNCT	.
Margery	PROPN	Margery
Brunton	PROPN	Brunton
,	PUNCT	,
inclining	VERB	incline
to	ADP	to
the	DET	the
aggressive	ADJ	aggressive
about	ADP	about
her	PRON	her
forthcoming	ADJ	forthcoming
infant	NOUN	infant
,	PUNCT	,
departed	VERB	depart
early	ADV	early
;	PUNCT	;
and	CCONJ	and
the	DET	the
two	NUM	two
Fullerfords	PROPN	Fullerfords
had	AUX	have
been	AUX	be
talking	VERB	talk
for	ADP	for
nearly	ADV	nearly
an	DET	an
hour	NOUN	hour
,	PUNCT	,
quite	ADV	quite
unsentimentally	ADV	unsentimentally
,	PUNCT	,
about	ADP	about
frocks	NOUN	frock
,	PUNCT	,
parents	NOUN	parent
,	PUNCT	,
books	NOUN	book
,	PUNCT	,
a	DET	a
theater	NOUN	theater
or	CCONJ	or
so	ADV	so
.	PUNCT	.
""""	PUNCT	""""
What	PRON	what
makes	VERB	make
you	PRON	you
say	VERB	say
that	DET	that
?	PUNCT	?
""""	PUNCT	""""
Aliette	PROPN	Aliette
,	PUNCT	,
shoulder	NOUN	shoulder
-	PUNCT	-
deep	ADV	deep
in	ADP	in
bedclothes	NOUN	bedclothe
,	PUNCT	,
looked	VERB	look
up	ADP	up
from	ADP	from
her	PRON	her
pillow	NOUN	pillow
.	PUNCT	.
""""	PUNCT	""""
Oh	INTJ	oh
,	PUNCT	,
I	PRON	I
do	AUX	do
n't	PART	not
know	VERB	know
.	PUNCT	.
""""	PUNCT	""""
The	DET	the
girl	NOUN	girl
blushed	VERB	blush
;	PUNCT	;
and	CCONJ	and
there	PRON	there
fell	VERB	fall
a	DET	a
moment	NOUN	moment
's	PART	's
awkward	ADJ	awkward
silence	NOUN	silence
,	PUNCT	,
during	ADP	during
which	DET	which
it	PRON	it
flashed	VERB	flash
through	ADP	through
Aliette	PROPN	Aliette
's	PART	's
sleepy	ADJ	sleepy
mind	NOUN	mind
that	SCONJ	that
perhaps	ADV	perhaps
Hector	PROPN	Hector
had	AUX	have
been	AUX	be
confiding	VERB	confide
their	PRON	their
matrimonial	ADJ	matrimonial
differences	NOUN	difference
to	ADP	to
his	PRON	his
sister	NOUN	sister
-	PUNCT	-
in	ADP	in
-	PUNCT	-
law	NOUN	law
.	PUNCT	.
But	CCONJ	but
she	PRON	she
dismissed	VERB	dismiss
the	DET	the
thought	NOUN	thought
:	PUNCT	:
Hector	PROPN	Hector
's	PART	's
reticence	NOUN	reticence
,	PUNCT	,
even	ADV	even
about	ADP	about
small	ADJ	small
matters	NOUN	matter
,	PUNCT	,
was	AUX	be
proverbial	ADJ	proverbial
in	ADP	in
the	DET	the
family	NOUN	family
.	PUNCT	.
Besides	ADV	besides
,	PUNCT	,
the	DET	the
reason	NOUN	reason
for	ADP	for
Mollie	PROPN	Mollie
's	PART	's
question	NOUN	question
was	AUX	be
sufficiently	ADV	sufficiently
obvious	ADJ	obvious
.	PUNCT	.
""""	PUNCT	""""
We	PRON	we
get	VERB	get
on	ADP	on
as	ADV	as
well	ADV	well
as	ADP	as
most	ADJ	most
married	ADJ	married
people	NOUN	people
,	PUNCT	,
I	PRON	I
expect	VERB	expect
,	PUNCT	,
""""	PUNCT	""""
protested	VERB	protest
Hector	PROPN	Hector
Brunton	PROPN	Brunton
's	PART	's
wife	NOUN	wife
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
'm	AUX	be
afraid	ADJ	afraid
I	PRON	I
'm	AUX	be
a	DET	a
terrible	ADJ	terrible
sentimentalist	NOUN	sentimentalist
,	PUNCT	,
""""	PUNCT	""""
went	VERB	go
on	ADP	on
Mollie	PROPN	Mollie
.	PUNCT	.
""""	PUNCT	""""
Sometimes	ADV	sometimes
,	PUNCT	,
""""	PUNCT	""""
she	PRON	she
blushed	VERB	blush
again	ADV	again
,	PUNCT	,
""""	PUNCT	""""
I	PRON	I
think	VERB	think
I	PRON	I
'm	AUX	be
even	ADV	even
worse	ADJ	bad
than	ADP	than
that	DET	that
.	PUNCT	.
I	PRON	I
've	AUX	have
never	ADV	never
met	VERB	meet
a	DET	a
man	NOUN	man
I	PRON	I
liked	VERB	like
well	ADV	well
enough	ADV	enough
to	PART	to
marry	VERB	marry
.	PUNCT	.
Though	SCONJ	though
,	PUNCT	,
of	ADP	of
course	NOUN	course
,	PUNCT	,
I	PRON	I
've	AUX	have
let	VERB	let
two	NUM	two
or	CCONJ	or
three	NUM	three
men	NOUN	man
make	VERB	make
love	NOUN	love
to	ADP	to
me	PRON	I
.	PUNCT	.
It	PRON	it
's	AUX	be
rather	ADV	rather
nice	ADJ	nice
to	PART	to
feel	VERB	feel
that	SCONJ	that
a	DET	a
man	NOUN	man
's	PART	's
fond	ADJ	fond
of	ADP	of
you	PRON	you
.	PUNCT	.
""""	PUNCT	""""
She	PRON	she
hesitated	VERB	hesitate
,	PUNCT	,
and	CCONJ	and
broke	VERB	break
off	ADP	off
--	PUNCT	--
Aliette	PROPN	Aliette
being	AUX	be
hardly	ADV	hardly
the	DET	the
kind	NOUN	kind
of	ADP	of
sister	NOUN	sister
to	PART	to
whom	PRON	whom
one	PRON	one
confided	VERB	confide
one	PRON	one
's	PART	's
love	NOUN	love
-	PUNCT	-
affairs	NOUN	affair
.	PUNCT	.
""""	PUNCT	""""
Most	ADJ	Most
women	NOUN	woman
are	AUX	be
awful	ADJ	awful
rotters	NOUN	rotter
,	PUNCT	,
""""	PUNCT	""""
said	VERB	say
the	DET	the
girl	NOUN	girl
,	PUNCT	,
after	ADP	after
a	DET	a
long	ADJ	long
pause	NOUN	pause
.	PUNCT	.
Aliette	PROPN	Aliette
restrained	VERB	restrain
the	DET	the
retort	NOUN	retort
at	ADP	at
her	PRON	her
lips	NOUN	lip
;	PUNCT	;
and	CCONJ	and
Mollie	PROPN	Mollie
's	PART	's
naïve	ADJ	naïve
revelations	NOUN	revelation
continued	VERB	continue
.	PUNCT	.
""""	PUNCT	""""
Most	ADJ	Most
men	NOUN	man
are	AUX	be
n't	PART	not
.	PUNCT	.
They	PRON	they
've	AUX	have
got	VERB	get
a	DET	a
higher	ADJ	high
sense	NOUN	sense
of	ADP	of
honor	NOUN	honor
than	ADP	than
we	PRON	we
have	AUX	have
.	PUNCT	.
I	PRON	I
found	VERB	find
that	DET	that
out	ADP	out
while	SCONJ	while
I	PRON	I
was	AUX	be
nursing	VERB	nurse
.	PUNCT	.
Reading	VERB	read
the	DET	the
women	NOUN	woman
's	PART	's
letters	NOUN	letter
to	ADP	to
fellows	NOUN	fellow
who	PRON	who
'd	AUX	would
been	AUX	be
gas	NOUN	gas
-	PUNCT	-
blinded	VERB	blind
.	PUNCT	.
There	PRON	there
was	AUX	be
one	NUM	one
,	PUNCT	,
I	PRON	I
remember	VERB	remember
,	PUNCT	,
who	PRON	who
wanted	VERB	want
a	DET	a
divorce	NOUN	divorce
.	PUNCT	.
She	PRON	she
wrote	VERB	write
:	PUNCT	:
'	PUNCT	'
I	PRON	I
'm	AUX	be
afraid	ADJ	afraid
I	PRON	I
have	AUX	have
n't	PART	not
been	AUX	be
playing	VERB	play
the	DET	the
game	NOUN	game
while	SCONJ	while
you	PRON	you
've	AUX	have
been	AUX	be
away	ADV	away
.	PUNCT	.
'	PUNCT	'
And	CCONJ	and
she	PRON	she
did	AUX	do
n't	PART	not
seem	VERB	seem
a	DET	a
bit	ADJ	bit
ashamed	ADJ	ashamed
of	ADP	of
herself	PRON	herself
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Did	AUX	do
you	PRON	you
read	VERB	read
him	PRON	he
the	DET	the
letter	NOUN	letter
?	PUNCT	?
""""	PUNCT	""""
interrupted	VERB	interrupt
Aliette	PROPN	Aliette
.	PUNCT	.
""""	PUNCT	""""
No	INTJ	no
.	PUNCT	.
But	CCONJ	but
I	PRON	I
wrote	VERB	write
to	ADP	to
the	DET	the
woman	NOUN	woman
;	PUNCT	;
and	CCONJ	and
she	PRON	she
wrote	VERB	write
back	ADV	back
,	PUNCT	,
thanking	VERB	thank
me	PRON	I
.	PUNCT	.
_	PUNCT	_
Thanking	VERB	thank
me	PRON	I
!	PUNCT	!
_	PUNCT	_
""""	PUNCT	""""
Mollie	PROPN	Mollie
's	PART	's
voice	NOUN	voice
rose	VERB	rise
.	PUNCT	.
""""	PUNCT	""""
She	PRON	she
'd	AUX	would
decided	VERB	decide
that	SCONJ	that
'	PUNCT	'
after	ADV	after
all	ADV	all
,	PUNCT	,
and	CCONJ	and
especially	ADV	especially
as	ADP	as
he	PRON	he
was	AUX	be
so	ADV	so
bad	ADJ	bad
,	PUNCT	,
it	PRON	it
would	AUX	would
be	AUX	be
better	ADJ	well
not	PART	not
to	PART	to
tell	VERB	tell
him	PRON	he
.	PUNCT	.
Would	AUX	would
I	PRON	I
burn	VERB	burn
her	PRON	her
silly	ADJ	silly
letter	NOUN	letter
?	PUNCT	?
'	PUNCT	'
I	PRON	I
think	VERB	think
that	DET	that
's	AUX	be
_	PUNCT	_
beastly	ADJ	beastly
_	PUNCT	_
.	PUNCT	.
""""	PUNCT	""""
Her	PRON	her
violet	ADJ	violet
eyes	NOUN	eye
kindled	VERB	kindle
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
'm	AUX	be
not	PART	not
a	DET	a
prig	NOUN	prig
.	PUNCT	.
I	PRON	I
do	AUX	do
n't	PART	not
believe	VERB	believe
divorce	NOUN	divorce
is	AUX	be
wrong	ADJ	wrong
.	PUNCT	.
But	CCONJ	but
I	PRON	I
do	AUX	do
consider	VERB	consider
it	PRON	it
dirty	ADJ	dirty
,	PUNCT	,
when	SCONJ	when
a	DET	a
woman	NOUN	woman
or	CCONJ	or
a	DET	a
man	NOUN	man
do	AUX	do
--	PUNCT	--
that	DET	that
sort	NOUN	sort
of	ADP	of
thing	NOUN	thing
.	PUNCT	.
""""	PUNCT	""""
Aliette	PROPN	Aliette
's	PART	's
face	NOUN	face
,	PUNCT	,
smooth	ADJ	smooth
on	ADP	on
its	PRON	its
pillows	NOUN	pillow
between	ADP	between
braided	ADJ	braided
coils	NOUN	coil
,	PUNCT	,
gave	VERB	give
no	DET	no
hint	NOUN	hint
of	ADP	of
the	DET	the
thoughts	NOUN	thought
in	ADP	in
her	PRON	her
mind	NOUN	mind
.	PUNCT	.
Vaguely	ADV	vaguely
she	PRON	she
resented	VERB	resent
an	DET	an
unmarried	NOUN	unmarried
girl	NOUN	girl
,	PUNCT	,
or	CCONJ	or
,	PUNCT	,
in	ADP	in
fact	NOUN	fact
,	PUNCT	,
any	DET	any
woman	NOUN	woman
discussing	VERB	discuss
""""	PUNCT	""""
that	DET	that
sort	NOUN	sort
of	ADP	of
thing	NOUN	thing
""""	PUNCT	""""
;	PUNCT	;
but	CCONJ	but
her	PRON	her
resentment	NOUN	resentment
,	PUNCT	,
she	PRON	she
knew	VERB	know
,	PUNCT	,
would	AUX	would
only	ADV	only
make	VERB	make
the	DET	the
younger	ADJ	young
generation	NOUN	generation
laugh	VERB	laugh
.	PUNCT	.
The	DET	the
younger	ADJ	young
generation	NOUN	generation
of	ADP	of
girls	NOUN	girl
,	PUNCT	,
as	ADP	as
represented	VERB	represent
by	ADP	by
Mollie	PROPN	Mollie
,	PUNCT	,
did	AUX	do
not	PART	not
believe	VERB	believe
in	ADP	in
squeamishness	NOUN	squeamishness
.	PUNCT	.
Perhaps	ADV	perhaps
--	PUNCT	--
Aliette	PROPN	Aliette
seemed	VERB	seem
to	PART	to
remember	VERB	remember
that	SCONJ	that
Julia	PROPN	Julia
Cavendish	PROPN	Cavendish
had	AUX	have
touched	VERB	touch
on	ADP	on
the	DET	the
subject	NOUN	subject
in	ADP	in
her	PRON	her
last	ADJ	last
novel	NOUN	novel
--	PUNCT	--
the	DET	the
younger	ADJ	young
generation	NOUN	generation
were	AUX	be
no	DET	no
less	ADV	less
virtuous	ADJ	virtuous
because	SCONJ	because
they	PRON	they
faced	VERB	face
facts	NOUN	fact
instead	ADV	instead
of	ADP	of
hiding	VERB	hide
their	PRON	their
heads	NOUN	head
,	PUNCT	,
ostrich	NOUN	ostrich
-	PUNCT	-
like	ADJ	like
,	PUNCT	,
in	ADP	in
the	DET	the
sands	NOUN	sand
of	ADP	of
innocence	NOUN	innocence
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
do	AUX	do
n't	PART	not
see	VERB	see
,	PUNCT	,
""""	PUNCT	""""
Mollie	PROPN	Mollie
's	PART	's
decided	ADJ	decided
voice	NOUN	voice
closed	VERB	close
the	DET	the
conversation	NOUN	conversation
,	PUNCT	,
""""	PUNCT	""""
why	SCONJ	why
being	AUX	be
in	ADP	in
love	NOUN	love
should	AUX	should
prevent	VERB	prevent
one	PRON	one
from	ADP	from
playing	VERB	play
the	DET	the
game	NOUN	game
.	PUNCT	.
""""	PUNCT	""""
She	PRON	she
rose	VERB	rise
,	PUNCT	,
gathered	VERB	gather
her	PRON	her
dressing	NOUN	dressing
-	PUNCT	-
gown	NOUN	gown
round	ADP	round
her	PRON	she
,	PUNCT	,
asked	VERB	ask
if	SCONJ	if
she	PRON	she
should	AUX	should
blow	VERB	blow
out	VERB	out
the	DET	the
candle	NOUN	candle
,	PUNCT	,
did	AUX	do
so	ADV	so
,	PUNCT	,
and	CCONJ	and
made	VERB	make
for	ADP	for
the	DET	the
door	NOUN	door
.	PUNCT	.
""""	PUNCT	""""
By	ADP	by
the	DET	the
way	NOUN	way
,	PUNCT	,
""""	PUNCT	""""
said	VERB	say
the	DET	the
figure	NOUN	figure
silhouetted	VERB	silhouette
against	ADP	against
the	DET	the
glow	NOUN	glow
of	ADP	of
the	DET	the
corridor	NOUN	corridor
-	PUNCT	-
lamp	NOUN	lamp
,	PUNCT	,
""""	PUNCT	""""
I	PRON	I
suppose	VERB	suppose
there	PRON	there
's	AUX	be
a	DET	a
service	NOUN	service
at	ADP	at
Key	PROPN	Key
Hatch	PROPN	Hatch
to	ADP	to
-	PUNCT	-
morrow	NOUN	morrow
afternoon	NOUN	afternoon
.	PUNCT	.
If	SCONJ	if
there	PRON	there
is	AUX	be
,	PUNCT	,
let	VERB	let
's	PRON	us
go	VERB	go
.	PUNCT	.
It	PRON	it
's	AUX	be
such	DET	such
a	DET	a
ripping	ADJ	ripping
little	ADJ	little
church	NOUN	church
;	PUNCT	;
and	CCONJ	and
I	PRON	I
ca	AUX	can
n't	PART	not
bear	VERB	bear
being	AUX	be
preached	VERB	preach
to	ADP	to
by	ADP	by
Adrian	PROPN	Adrian
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
If	SCONJ	if
you	PRON	you
like	VERB	like
,	PUNCT	,
dear	NOUN	dear
,	PUNCT	,
""""	PUNCT	""""
replied	VERB	reply
an	DET	an
unguarded	ADJ	unguarded
Aliette	PROPN	Aliette
.	PUNCT	.
But	CCONJ	but
when	SCONJ	when
the	DET	the
door	NOUN	door
closed	VERB	close
and	CCONJ	and
she	PRON	she
lay	VERB	lay
alone	ADJ	alone
in	ADP	in
darkness	NOUN	darkness
,	PUNCT	,
her	PRON	her
mind	NOUN	mind
reverted	VERB	revert
to	ADP	to
its	PRON	its
problem	NOUN	problem
,	PUNCT	,
to	ADP	to
that	DET	that
peculiar	ADJ	peculiar
omission	NOUN	omission
of	ADP	of
Ronald	PROPN	Ronald
Cavendish	PROPN	Cavendish
's	PART	's
name	NOUN	name
.	PUNCT	.
4	NUM	4
Morning	NOUN	morning
broke	VERB	break
to	ADP	to
gusts	NOUN	gust
of	ADP	of
rain	NOUN	rain
.	PUNCT	.
Hector	PROPN	Hector
locked	VERB	lock
himself	PRON	himself
in	ADP	in
the	DET	the
library	NOUN	library
;	PUNCT	;
the	DET	the
admiral	NOUN	admiral
inspected	VERB	inspect
his	PRON	his
greenhouses	NOUN	greenhouse
;	PUNCT	;
Mollie	PROPN	Mollie
refused	VERB	refuse
to	PART	to
get	VERB	get
up	ADP	up
;	PUNCT	;
and	CCONJ	and
Aliette	PROPN	Aliette
wrote	VERB	write
letters	NOUN	letter
.	PUNCT	.
Somehow	ADV	somehow
,	PUNCT	,
the	DET	the
letters	NOUN	letter
took	VERB	take
a	DET	a
long	ADJ	long
while	NOUN	while
to	PART	to
write	VERB	write
.	PUNCT	.
She	PRON	she
found	VERB	find
herself	PRON	herself
,	PUNCT	,
pen	NOUN	pen
in	ADP	in
raised	VERB	raise
hand	NOUN	hand
,	PUNCT	,
dreaming	VERB	dream
.	PUNCT	.
In	ADP	in
her	PRON	her
day	NOUN	day
-	PUNCT	-
dreams	NOUN	dream
happiness	NOUN	happiness
and	CCONJ	and
dissatisfaction	NOUN	dissatisfaction
mingled	VERB	mingle
incoherently	ADV	incoherently
,	PUNCT	,
as	ADP	as
the	DET	the
voices	NOUN	voice
of	ADP	of
two	NUM	two
people	NOUN	people
heard	VERB	hear
through	ADP	through
a	DET	a
wall	NOUN	wall
.	PUNCT	.
She	PRON	she
could	AUX	could
not	PART	not
catch	VERB	catch
the	DET	the
words	NOUN	word
of	ADP	of
the	DET	the
voices	NOUN	voice
,	PUNCT	,
only	ADV	only
the	DET	the
tones	NOUN	tone
of	ADP	of
them	PRON	they
:	PUNCT	:
one	NUM	one
low	ADV	low
-	PUNCT	-
laughing	VERB	laugh
,	PUNCT	,
the	DET	the
other	ADJ	other
querulous	ADJ	querulous
.	PUNCT	.
For	ADP	for
the	DET	the
first	ADJ	first
time	NOUN	time
since	SCONJ	since
girlhood	NOUN	girlhood
--	PUNCT	--
and	CCONJ	and
even	ADV	even
in	ADP	in
girlhood	NOUN	girlhood
she	PRON	she
had	AUX	have
been	AUX	be
deliberate	ADJ	deliberate
--	PUNCT	--
deliberate	ADJ	deliberate
thought	NOUN	thought
abandoned	VERB	abandon
her	PRON	she
.	PUNCT	.
She	PRON	she
felt	VERB	feel
content	ADJ	content
that	SCONJ	that
her	PRON	her
mind	NOUN	mind
should	AUX	should
drift	VERB	drift
idly	ADV	idly
through	ADP	through
an	DET	an
idle	ADJ	idle
day	NOUN	day
.	PUNCT	.
Only	ADV	only
when	SCONJ	when
Mollie	PROPN	Mollie
--	PUNCT	--
appearing	VERB	appear
brogued	VERB	brogue
and	CCONJ	and
tweeded	VERB	tweede
for	NOUN	for
luncheon	NOUN	luncheon
--	PUNCT	--
reminded	VERB	remind
her	PRON	she
of	ADP	of
the	DET	the
agreed	VERB	agree
church	NOUN	church
