file	NOUN	file
,	PUNCT	,
when	SCONJ	when
I	PRON	I
went	VERB	go
to	PART	to
see	VERB	see
him	PRON	he
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
I	PRON	I
have	AUX	have
no	DET	no
idea	NOUN	idea
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Three	NUM	three
of	ADP	of
the	DET	the
boys	NOUN	boy
you	PRON	you
hate	VERB	hate
--	PUNCT	--
Porter	PROPN	Porter
,	PUNCT	,
Morr	PROPN	Morr
,	PUNCT	,
and	CCONJ	and
Lawrence	PROPN	Lawrence
.	PUNCT	.
""""	PUNCT	""""
Merwell	PROPN	Merwell
started	VERB	start
back	ADV	back
in	ADP	in
consternation	NOUN	consternation
.	PUNCT	.
""""	PUNCT	""""
You	PRON	you
do	AUX	do
n't	PART	not
mean	VERB	mean
it	PRON	it
--	PUNCT	--
you	PRON	you
are	AUX	be
fooling	VERB	fool
!	PUNCT	!
""""	PUNCT	""""
""""	PUNCT	""""
It	PRON	it
's	AUX	be
the	DET	the
truth	NOUN	truth
.	PUNCT	.
They	PRON	they
were	AUX	be
there	ADV	there
and	CCONJ	and
ready	ADJ	ready
to	PART	to
have	AUX	have
me	PRON	I
arrested	VERB	arrest
,	PUNCT	,
I	PRON	I
suppose	VERB	suppose
.	PUNCT	.
I	PRON	I
got	VERB	get
out	ADP	out
in	ADP	in
a	DET	a
hurry	NOUN	hurry
.	PUNCT	.
""""	PUNCT	""""
Job	PROPN	Job
Haskers	PROPN	Haskers
gave	VERB	give
a	DET	a
deep	ADJ	deep
sigh	NOUN	sigh
and	CCONJ	and
wiped	VERB	wipe
the	DET	the
perspiration	NOUN	perspiration
from	ADP	from
his	PRON	his
forehead	NOUN	forehead
.	PUNCT	.
""""	PUNCT	""""
Did	AUX	do
--	PUNCT	--
did	AUX	do
they	PRON	they
follow	VERB	follow
you	PRON	you
?	PUNCT	?
""""	PUNCT	""""
asked	VERB	ask
Link	PROPN	Link
Merwell	PROPN	Merwell
,	PUNCT	,
nervously	ADV	nervously
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
do	AUX	do
n't	PART	not
think	VERB	think
so	ADV	so
--	PUNCT	--
I	PRON	I
did	AUX	do
n't	PART	not
give	VERB	give
them	PRON	they
time	NOUN	time
.	PUNCT	.
Oh	INTJ	oh
,	PUNCT	,
this	DET	this
is	AUX	be
too	ADV	too
bad	ADJ	bad
!	PUNCT	!
I	PRON	I
expected	VERB	expect
to	PART	to
get	VERB	get
a	DET	a
lot	NOUN	lot
of	ADP	of
money	NOUN	money
from	ADP	from
that	DET	that
old	ADJ	old
man	NOUN	man
,	PUNCT	,
""""	PUNCT	""""
and	CCONJ	and
Job	PROPN	Job
Haskers	PROPN	Haskers
shook	VERB	shake
his	PRON	his
head	NOUN	head
,	PUNCT	,
sadly	ADV	sadly
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
told	VERB	tell
you	PRON	you
it	PRON	it
was	AUX	be
n't	PART	not
safe	ADJ	safe
to	PART	to
stay	VERB	stay
around	ADP	around
here	ADV	here
,	PUNCT	,
""""	PUNCT	""""
was	AUX	be
Merwell	PROPN	Merwell
's	PART	's
comment	NOUN	comment
.	PUNCT	.
""""	PUNCT	""""
Why	SCONJ	why
not	PART	not
go	VERB	go
out	ADV	out
West	PROPN	West
with	ADP	with
me	PRON	I
?	PUNCT	?
It	PRON	it
will	AUX	will
be	AUX	be
much	ADV	much
safer	ADJ	safe
there	ADV	there
,	PUNCT	,
I	PRON	I
am	AUX	be
sure	ADJ	sure
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
My	PRON	my
funds	NOUN	fund
are	AUX	be
low	ADJ	low
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
I	PRON	I
'll	AUX	will
stake	VERB	stake
you	PRON	you
,	PUNCT	,
as	ADP	as
the	DET	the
miners	NOUN	miner
say	VERB	say
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
How	SCONJ	how
much	ADJ	much
money	NOUN	money
have	AUX	have
you	PRON	you
?	PUNCT	?
""""	PUNCT	""""
asked	VERB	ask
Job	PROPN	Job
Haskers	PROPN	Haskers
,	PUNCT	,
a	DET	a
bit	NOUN	bit
more	ADV	more
hopefully	ADV	hopefully
.	PUNCT	.
""""	PUNCT	""""
Enough	ADJ	enough
to	PART	to
take	VERB	take
us	PRON	we
both	DET	both
West	PROPN	West
.	PUNCT	.
I	PRON	I
made	VERB	make
dad	NOUN	dad
come	VERB	come
down	ADV	down
--	PUNCT	--
he	PRON	he
sent	VERB	send
the	DET	the
money	NOUN	money
order	NOUN	order
this	DET	this
morning	NOUN	morning
,	PUNCT	,
and	CCONJ	and
I	PRON	I
just	ADV	just
got	VERB	get
it	PRON	it
cashed	VERB	cash
.	PUNCT	.
I	PRON	I
told	VERB	tell
him	PRON	he
if	SCONJ	if
he	PRON	he
did	AUX	do
n't	PART	not
come	VERB	come
down	ADV	down
I	PRON	I
'd	AUX	would
have	AUX	have
to	PART	to
give	VERB	give
myself	PRON	myself
up	ADP	up
to	ADP	to
the	DET	the
police	NOUN	police
,	PUNCT	,
and	CCONJ	and
that	DET	that
would	AUX	would
disgrace	VERB	disgrace
the	DET	the
whole	ADJ	whole
family	NOUN	family
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
I	PRON	I
see	VERB	see
.	PUNCT	.
""""	PUNCT	""""
The	DET	the
former	ADJ	former
teacher	NOUN	teacher
of	ADP	of
Oak	PROPN	Oak
Hall	PROPN	Hall
gritted	VERB	grit
his	PRON	his
teeth	NOUN	tooth
.	PUNCT	.
""""	PUNCT	""""
Oh	INTJ	oh
,	PUNCT	,
how	SCONJ	how
I	PRON	I
wish	VERB	wish
I	PRON	I
could	AUX	could
do	AUX	do
something	PRON	something
to	PART	to
punish	VERB	punish
Porter	PROPN	Porter
and	CCONJ	and
those	DET	those
others	NOUN	other
!	PUNCT	!
""""	PUNCT	""""
""""	PUNCT	""""
Humph	INTJ	humph
!	PUNCT	!
you	PRON	you
do	AUX	do
n't	PART	not
wish	VERB	wish
that	DET	that
any	DET	any
more	ADV	more
than	ADP	than
I	PRON	I
do	AUX	do
,	PUNCT	,
""""	PUNCT	""""
replied	VERB	reply
Link	PROPN	Link
Merwell	PROPN	Merwell
,	PUNCT	,
scowling	VERB	scowl
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
'm	AUX	be
going	VERB	go
to	PART	to
do	AUX	do
something	PRON	something
some	DET	some
day	NOUN	day
,	PUNCT	,
mark	VERB	mark
my	PRON	my
words	NOUN	word
!	PUNCT	!
""""	PUNCT	""""
he	PRON	he
added	VERB	add
,	PUNCT	,
vindictively	ADV	vindictively
.	PUNCT	.
At	ADP	at
that	DET	that
moment	NOUN	moment
the	DET	the
agent	NOUN	agent
for	ADP	for
a	DET	a
big	ADJ	big
observation	NOUN	observation
car	NOUN	car
that	PRON	that
ran	VERB	run
around	ADP	around
the	DET	the
lake	NOUN	lake
approached	VERB	approach
the	DET	the
boys	NOUN	boy
on	ADP	on
the	DET	the
gravel	NOUN	gravel
path	NOUN	path
beneath	ADP	beneath
the	DET	the
window	NOUN	window
.	PUNCT	.
""""	PUNCT	""""
Would	AUX	would
n't	PART	not
you	PRON	you
young	ADJ	young
gentlemen	NOUN	gentleman
like	VERB	like
to	PART	to
take	VERB	take
a	DET	a
nice	ADJ	nice
ride	NOUN	ride
this	DET	this
afternoon	NOUN	afternoon
?	PUNCT	?
""""	PUNCT	""""
he	PRON	he
asked	VERB	ask
,	PUNCT	,
in	ADP	in
a	DET	a
business	NOUN	business
-	PUNCT	-
like	ADJ	like
tone	NOUN	tone
.	PUNCT	.
""""	PUNCT	""""
A	DET	a
fifty	NUM	fifty
-	PUNCT	-
mile	NOUN	mile
ride	NOUN	ride
in	ADP	in
our	PRON	our
new	ADJ	new
observation	PROPN	observation
touring	NOUN	touring
-	PUNCT	-
car	NOUN	car
,	PUNCT	,
visiting	VERB	visit
all	DET	all
the	DET	the
points	NOUN	point
of	ADP	of
interest	NOUN	interest
around	ADP	around
the	DET	the
lake	PROPN	lake
,	PUNCT	,
and	CCONJ	and
taking	VERB	take
in	ADP	in
Creswood	PROPN	Creswood
,	PUNCT	,
Lighton	PROPN	Lighton
,	PUNCT	,
and	CCONJ	and
Tomkins	PROPN	Tomkins
'	PART	'
Mill	PROPN	Mill
--	PUNCT	--
a	DET	a
two	NUM	two
-	PUNCT	-
hours	NOUN	hour
'	PART	'
ride	NOUN	ride
for	ADP	for
one	NUM	one
dollar	NOUN	dollar
.	PUNCT	.
""""	PUNCT	""""
And	CCONJ	and
he	PRON	he
held	VERB	hold
up	ADP	up
a	DET	a
handful	NOUN	handful
of	ADP	of
tickets	NOUN	ticket
.	PUNCT	.
""""	PUNCT	""""
We	PRON	we
do	AUX	do
n't	PART	not
want	VERB	want
any	DET	any
ride	NOUN	ride
,	PUNCT	,
""""	PUNCT	""""
answered	VERB	answer
Dave	PROPN	Dave
.	PUNCT	.
""""	PUNCT	""""
We	PRON	we
have	AUX	have
our	PRON	our
own	ADJ	own
touring	NOUN	touring
-	PUNCT	-
car	NOUN	car
,	PUNCT	,
""""	PUNCT	""""
added	VERB	add
Roger	PROPN	Roger
,	PUNCT	,
pointing	VERB	point
to	ADP	to
the	DET	the
car	NOUN	car
.	PUNCT	.
""""	PUNCT	""""
Oh	INTJ	oh
,	PUNCT	,
I	PRON	I
see	VERB	see
,	PUNCT	,
all	ADV	all
right	ADV	right
,	PUNCT	,
""""	PUNCT	""""
said	VERB	say
the	DET	the
man	NOUN	man
,	PUNCT	,
and	CCONJ	and
passed	VERB	pass
on	ADP	on
,	PUNCT	,
to	PART	to
hunt	VERB	hunt
for	ADP	for
customers	NOUN	customer
elsewhere	ADV	elsewhere
.	PUNCT	.
When	SCONJ	when
the	DET	the
man	NOUN	man
had	AUX	have
started	VERB	start
to	PART	to
speak	VERB	speak
his	PRON	his
voice	NOUN	voice
had	AUX	have
carried	VERB	carry
into	ADP	into
the	DET	the
reading	NOUN	reading
-	PUNCT	-
room	NOUN	room
,	PUNCT	,
and	CCONJ	and
much	ADV	much
surprised	ADJ	surprised
to	PART	to
think	VERB	think
others	NOUN	other
were	AUX	be
so	ADV	so
near	ADV	near
,	PUNCT	,
both	DET	both
Haskers	PROPN	Haskers
and	CCONJ	and
Merwell	PROPN	Merwell
had	AUX	have
gotten	VERB	get
up	ADP	up
from	ADP	from
the	DET	the
couch	NOUN	couch
to	PART	to
glance	VERB	glance
out	ADP	out
of	ADP	of
the	DET	the
window	NOUN	window
.	PUNCT	.
""""	PUNCT	""""
Well	ADV	well
,	PUNCT	,
I	PRON	I
never	ADV	never
!	PUNCT	!
""""	PUNCT	""""
gasped	VERB	gasp
Merwell	PROPN	Merwell
.	PUNCT	.
""""	PUNCT	""""
They	PRON	they
must	AUX	must
have	AUX	have
followed	VERB	follow
me	PRON	I
after	ADV	after
all	ADV	all
!	PUNCT	!
""""	PUNCT	""""
groaned	VERB	groan
Job	PROPN	Job
Haskers	PROPN	Haskers
.	PUNCT	.
The	DET	the
youth	NOUN	youth
who	PRON	who
had	AUX	have
been	AUX	be
mixed	VERB	mix
up	ADP	up
in	ADP	in
the	DET	the
robbery	NOUN	robbery
of	ADP	of
the	DET	the
jewelry	NOUN	jewelry
works	NOUN	work
grabbed	VERB	grab
the	DET	the
former	ADJ	former
teacher	NOUN	teacher
by	ADP	by
the	DET	the
arm	NOUN	arm
.	PUNCT	.
""""	PUNCT	""""
We	PRON	we
ca	AUX	can
n't	PART	not
stay	VERB	stay
here	ADV	here
--	PUNCT	--
at	ADP	at
least	ADJ	least
I	PRON	I
ca	AUX	can
n't	PART	not
!	PUNCT	!
""""	PUNCT	""""
he	PRON	he
whispered	VERB	whisper
,	PUNCT	,
hoarsely	ADV	hoarsely
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
am	AUX	be
going	VERB	go
to	PART	to
dust	VERB	dust
!	PUNCT	!
""""	PUNCT	""""
And	CCONJ	and
out	ADP	out
of	ADP	of
the	DET	the
reading	NOUN	reading
-	PUNCT	-
room	NOUN	room
he	PRON	he
glided	VERB	glide
,	PUNCT	,
and	CCONJ	and
Job	PROPN	Job
Haskers	PROPN	Haskers
followed	VERB	follow
him	PRON	he
.	PUNCT	.
""""	PUNCT	""""
Where	SCONJ	where
shall	AUX	shall
we	PRON	we
go	VERB	go
?	PUNCT	?
""""	PUNCT	""""
asked	VERB	ask
the	DET	the
former	ADJ	former
teacher	NOUN	teacher
,	PUNCT	,
his	PRON	his
shaking	VERB	shake
voice	NOUN	voice
showing	VERB	show
how	SCONJ	how
much	ADV	much
he	PRON	he
was	AUX	be
disturbed	VERB	disturb
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
do	AUX	do
n't	PART	not
know	VERB	know
--	PUNCT	--
but	CCONJ	but
I	PRON	I
wo	AUX	will
n't	PART	not
stay	VERB	stay
here	ADV	here
,	PUNCT	,
""""	PUNCT	""""
returned	VERB	return
Merwell	PROPN	Merwell
.	PUNCT	.
""""	PUNCT	""""
Have	AUX	have
you	PRON	you
much	NOUN	much
baggage	VERB	baggage
?	PUNCT	?
I	PRON	I
have	AUX	have
only	ADV	only
a	DET	a
Gladstone	PROPN	Gladstone
bag	NOUN	bag
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
I	PRON	I
have	AUX	have
a	DET	a
suit	NOUN	suit
-	PUNCT	-
case	NOUN	case
,	PUNCT	,
that	DET	that
is	AUX	be
all	DET	all
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Then	ADV	then
let	VERB	let
us	PRON	we
pack	VERB	pack
up	ADP	up
and	CCONJ	and
get	VERB	get
out	ADP	out
by	ADP	by
the	DET	the
back	ADJ	back
way	NOUN	way
.	PUNCT	.
We	PRON	we
can	AUX	can
pay	VERB	pay
our	PRON	our
bills	NOUN	bill
later	ADV	later
.	PUNCT	.
Come	VERB	come
on	ADP	on
,	PUNCT	,
there	PRON	there
is	AUX	be
no	DET	no
time	NOUN	time
to	PART	to
spare	VERB	spare
!	PUNCT	!
""""	PUNCT	""""
CHAPTER	NOUN	chapter
VII	NUM	vii
A	DET	a
GATHERING	NOUN	gathering
OF	ADP	of
OAK	PROPN	OAK
HALL	PROPN	HALL
BOYS	NOUN	boy
""""	PUNCT	""""
Well	INTJ	well
,	PUNCT	,
they	PRON	they
are	AUX	be
gone	VERB	go
,	PUNCT	,
that	DET	that
's	AUX	be
certain	ADJ	certain
!	PUNCT	!
""""	PUNCT	""""
""""	PUNCT	""""
Yes	INTJ	yes
,	PUNCT	,
and	CCONJ	and
there	PRON	there
is	AUX	be
no	DET	no
telling	VERB	tell
where	SCONJ	where
they	PRON	they
went	VERB	go
to	ADP	to
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Must	AUX	must
have	AUX	have
slipped	VERB	slip
out	ADV	out
by	ADP	by
a	DET	a
back	ADJ	back
way	NOUN	way
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
They	PRON	they
sure	ADV	sure
are	AUX	be
a	DET	a
slick	ADJ	slick
pair	NOUN	pair
.	PUNCT	.
""""	PUNCT	""""
It	PRON	it
was	AUX	be
some	DET	some
time	NOUN	time
later	ADV	later
,	PUNCT	,
and	CCONJ	and
Dave	PROPN	Dave
and	CCONJ	and
the	DET	the
other	ADJ	other
boys	NOUN	boy
stood	VERB	stand
on	ADP	on
the	DET	the
broad	NOUN	broad
piazza	NOUN	piazza
of	ADP	of
the	DET	the
hotel	NOUN	hotel
discussing	VERB	discuss
the	DET	the
situation	NOUN	situation
.	PUNCT	.
Following	VERB	follow
the	DET	the
talk	NOUN	talk
with	ADP	with
the	DET	the
observation	NOUN	observation
car	NOUN	car
agent	NOUN	agent
they	PRON	they
had	AUX	have
looked	VERB	look
into	ADP	into
the	DET	the
reading	NOUN	reading
-	PUNCT	-
room	NOUN	room
only	ADV	only
to	PART	to
discover	VERB	discover
that	SCONJ	that
Job	PROPN	Job
Haskers	PROPN	Haskers
and	CCONJ	and
Link	PROPN	Link
Merwell	PROPN	Merwell
had	AUX	have
vanished	VERB	vanish
.	PUNCT	.
At	ADP	at
once	ADV	once
they	PRON	they
had	AUX	have
rushed	VERB	rush
into	ADP	into
the	DET	the
building	NOUN	building
,	PUNCT	,
looking	VERB	look
through	ADP	through
the	DET	the
hallways	NOUN	hallway
and	CCONJ	and
other	ADJ	other
rooms	NOUN	room
that	PRON	that
were	AUX	be
open	ADJ	open
to	ADP	to
the	DET	the
general	ADJ	general
public	NOUN	public
.	PUNCT	.
Not	PART	not
a	DET	a
trace	NOUN	trace
of	ADP	of
the	DET	the
two	NUM	two
evildoers	NOUN	evildoer
was	AUX	be
to	PART	to
be	AUX	be
found	VERB	find
anywhere	ADV	anywhere
.	PUNCT	.
Then	ADV	then
they	PRON	they
had	AUX	have
consulted	VERB	consult
the	DET	the
clerk	NOUN	clerk
at	ADP	at
the	DET	the
desk	NOUN	desk
,	PUNCT	,
and	CCONJ	and
through	ADP	through
him	PRON	he
had	AUX	have
learned	VERB	learn
that	SCONJ	that
only	ADV	only
Job	PROPN	Job
Haskers	PROPN	Haskers
was	AUX	be
stopping	VERB	stop
at	ADP	at
the	DET	the
place	NOUN	place
.	PUNCT	.
""""	PUNCT	""""
But	CCONJ	but
he	PRON	he
has	AUX	have
a	DET	a
young	ADJ	young
friend	NOUN	friend
here	ADV	here
,	PUNCT	,
a	DET	a
Mr.	PROPN	Mr.
Smith	PROPN	Smith
--	PUNCT	--
Jackson	PROPN	Jackson
Smith	PROPN	Smith
,	PUNCT	,
""""	PUNCT	""""
the	DET	the
clerk	NOUN	clerk
had	AUX	have
told	VERB	tell
them	PRON	they
.	PUNCT	.
And	CCONJ	and
then	ADV	then
he	PRON	he
had	AUX	have
described	VERB	describe
the	DET	the
fellow	NOUN	fellow
called	VERB	call
Jackson	PROPN	Jackson
Smith	PROPN	Smith
,	PUNCT	,
and	CCONJ	and
Dave	PROPN	Dave
and	CCONJ	and
his	PRON	his
chums	NOUN	chum
had	AUX	have
felt	VERB	feel
assured	ADJ	assured
that	SCONJ	that
it	PRON	it
was	AUX	be
Link	PROPN	Link
Merwell	PROPN	Merwell
under	ADP	under
an	DET	an
assumed	ADJ	assumed
name	NOUN	name
.	PUNCT	.
Finally	ADV	finally
a	DET	a
visit	NOUN	visit
had	AUX	have
been	AUX	be
paid	VERB	pay
to	ADP	to
the	DET	the
rooms	NOUN	room
Haskers	PROPN	Haskers
and	CCONJ	and
Merwell	PROPN	Merwell
had	AUX	have
occupied	VERB	occupy
,	PUNCT	,
and	CCONJ	and
both	DET	both
had	AUX	have
been	AUX	be
found	VERB	find
vacated	VERB	vacate
,	PUNCT	,
with	ADP	with
the	DET	the
keys	NOUN	key
sticking	VERB	stick
in	ADP	in
the	DET	the
locks	NOUN	lock
.	PUNCT	.
""""	PUNCT	""""
And	CCONJ	and
neither	DET	neither
of	ADP	of
'em	PRON	them
stopped	VERB	stop
to	PART	to
pay	VERB	pay
his	PRON	his
bill	NOUN	bill
,	PUNCT	,
""""	PUNCT	""""
the	DET	the
clerk	NOUN	clerk
had	AUX	have
told	VERB	tell
them	PRON	they
,	PUNCT	,
mournfully	ADV	mournfully
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
am	AUX	be
not	PART	not
surprised	ADJ	surprised
,	PUNCT	,
""""	PUNCT	""""
Dave	PROPN	Dave
had	AUX	have
answered	VERB	answer
.	PUNCT	.
""""	PUNCT	""""
They	PRON	they
are	AUX	be
a	DET	a
bad	ADJ	bad
pair	NOUN	pair
.	PUNCT	.
""""	PUNCT	""""
The	DET	the
clerk	NOUN	clerk
had	AUX	have
wanted	VERB	want
to	PART	to
know	VERB	know
the	DET	the
particulars	NOUN	particular
,	PUNCT	,
and	CCONJ	and
the	DET	the
boys	NOUN	boy
had	AUX	have
told	VERB	tell
him	PRON	he
as	ADV	as
much	ADJ	much
as	ADP	as
they	PRON	they
deemed	VERB	deem
necessary	ADJ	necessary
.	PUNCT	.
Then	ADV	then
they	PRON	they
had	AUX	have
come	VERB	come
out	ADV	out
on	ADP	on
the	DET	the
piazza	NOUN	piazza
of	ADP	of
the	DET	the
hostelry	NOUN	hostelry
,	PUNCT	,
wondering	VERB	wonder
what	PRON	what
they	PRON	they
ought	AUX	ought
to	PART	to
do	AUX	do
next	ADV	next
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
do	AUX	do
n't	PART	not
think	VERB	think
it	PRON	it
is	AUX	be
worth	ADJ	worth
while	NOUN	while
trying	VERB	try
to	PART	to
follow	VERB	follow
them	PRON	they
up	ADP	up
,	PUNCT	,
""""	PUNCT	""""
said	VERB	say
the	DET	the
senator	NOUN	senator
's	PART	's
son	NOUN	son
.	PUNCT	.
""""	PUNCT	""""
If	SCONJ	if
you	PRON	you
caught	VERB	catch
Merwell	PROPN	Merwell
you	PRON	you
would	AUX	would
have	AUX	have
to	PART	to
appear	VERB	appear
in	ADP	in
court	NOUN	court
against	ADP	against
him	PRON	he
,	PUNCT	,
and	CCONJ	and
you	PRON	you
know	VERB	know
what	PRON	what
a	DET	a
lot	NOUN	lot
of	ADP	of
trouble	NOUN	trouble
you	PRON	you
had	AUX	have
appearing	VERB	appear
against	ADP	against
Jasniff	PROPN	Jasniff
;	PUNCT	;
""""	PUNCT	""""
and	CCONJ	and
this	DET	this
statement	NOUN	statement
was	AUX	be
true	ADJ	true
.	PUNCT	.
""""	PUNCT	""""
Oh	INTJ	oh
,	PUNCT	,
let	VERB	let
them	PRON	they
go	VERB	go
!	PUNCT	!
""""	PUNCT	""""
cried	VERB	cry
Phil	PROPN	Phil
.	PUNCT	.
""""	PUNCT	""""
Say	VERB	say
,	PUNCT	,
""""	PUNCT	""""
he	PRON	he
added	VERB	add
,	PUNCT	,
""""	PUNCT	""""
did	AUX	do
you	PRON	you
hear	VERB	hear
what	PRON	what
Link	PROPN	Link
said	VERB	say
about	ADP	about
bleeding	VERB	bleed
his	PRON	his
dad	NOUN	dad
for	ADP	for
money	NOUN	money
?	PUNCT	?
Is	AUX	be
n't	PART	not
he	PRON	he
the	DET	the
limit	NOUN	limit
!	PUNCT	!
""""	PUNCT	""""
""""	PUNCT	""""
That	DET	that
proves	VERB	prove
he	PRON	he
is	AUX	be
n't	PART	not
working	VERB	work
for	ADP	for
a	DET	a
living	NOUN	living
,	PUNCT	,
""""	PUNCT	""""
remarked	VERB	remark
Dave	PROPN	Dave
.	PUNCT	.
""""	PUNCT	""""
And	CCONJ	and
to	PART	to
think	VERB	think
that	SCONJ	that
he	PRON	he
told	VERB	tell
me	PRON	I
he	PRON	he
was	AUX	be
going	VERB	go
to	PART	to
reform	VERB	reform
!	PUNCT	!
""""	PUNCT	""""
""""	PUNCT	""""
That	DET	that
sort	NOUN	sort
of	ADP	of
a	DET	a
chap	NOUN	chap
does	AUX	do
n't	PART	not
reform	VERB	reform
,	PUNCT	,
""""	PUNCT	""""
asserted	VERB	assert
Roger	PROPN	Roger
.	PUNCT	.
""""	PUNCT	""""
Oh	INTJ	oh
,	PUNCT	,
I	PRON	I
do	AUX	do
n't	PART	not
know	VERB	know
.	PUNCT	.
Gus	PROPN	Gus
Plum	PROPN	Plum
reformed	VERB	reform
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Yes	INTJ	yes
,	PUNCT	,
but	CCONJ	but
Plum	PROPN	Plum
is	AUX	be
n't	PART	not
like	ADP	like
Merwell	PROPN	Merwell
,	PUNCT	,
or	CCONJ	or
Jasniff	PROPN	Jasniff
.	PUNCT	.
He	PRON	he
was	AUX	be
simply	ADV	simply
overbearing	ADJ	overbearing
.	PUNCT	.
These	DET	these
other	ADJ	other
fellows	NOUN	fellow
are	AUX	be
downright	ADV	downright
dishonest	ADJ	dishonest
.	PUNCT	.
""""	PUNCT	""""
The	DET	the
four	NUM	four
boys	NOUN	boy
walked	VERB	walk
back	ADV	back
to	ADP	to
the	DET	the
automobile	NOUN	automobile
,	PUNCT	,
and	CCONJ	and
soon	ADV	soon
they	PRON	they
were	AUX	be
returning	VERB	return
to	ADP	to
the	DET	the
hotel	NOUN	hotel
at	ADP	at
which	DET	which
Bert	PROPN	Bert
was	AUX	be
staying	VERB	stay
.	PUNCT	.
By	ADP	by
that	DET	that
time	NOUN	time
it	PRON	it
was	AUX	be
close	ADJ	close
to	ADP	to
the	DET	the
lunch	NOUN	lunch
hour	NOUN	hour
and	CCONJ	and
so	ADV	so
the	DET	the
visitors	NOUN	visitor
were	AUX	be
invited	VERB	invite
to	PART	to
stay	VERB	stay
over	ADP	over
for	ADP	for
something	PRON	something
to	PART	to
eat	VERB	eat
.	PUNCT	.
""""	PUNCT	""""
Did	AUX	do
n't	PART	not
catch	VERB	catch
that	DET	that
man	NOUN	man
Haskers	PROPN	Haskers
,	PUNCT	,
eh	INTJ	eh
?	PUNCT	?
""""	PUNCT	""""
remarked	VERB	remark
Mr.	PROPN	Mr.
Passmore	PROPN	Passmore
,	PUNCT	,
as	ADP	as
he	PRON	he
came	VERB	come
up	ADP	up
,	PUNCT	,
in	ADP	in
company	NOUN	company
with	ADP	with
Mr.	PROPN	Mr.
Fordham	PROPN	Fordham
.	PUNCT	.
""""	PUNCT	""""
No	INTJ	no
,	PUNCT	,
he	PRON	he
ran	VERB	run
away	ADV	away
,	PUNCT	,
""""	PUNCT	""""
answered	VERB	answer
Roger	PROPN	Roger
,	PUNCT	,
and	CCONJ	and
then	ADV	then
he	PRON	he
and	CCONJ	and
the	DET	the
others	NOUN	other
told	VERB	tell
of	ADP	of
what	PRON	what
had	AUX	have
occurred	VERB	occur
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
am	AUX	be
very	ADV	very
thankful	ADJ	thankful
to	ADP	to
you	PRON	you
for	ADP	for
saving	VERB	save
me	PRON	I
from	ADP	from
a	DET	a
bad	ADJ	bad
investment	NOUN	investment
,	PUNCT	,
""""	PUNCT	""""
said	VERB	say
Mr.	PROPN	Mr.
Fordham	PROPN	Fordham
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
shall	AUX	shall
not	PART	not
forget	VERB	forget
it	PRON	it
.	PUNCT	.
""""	PUNCT	""""
And	CCONJ	and
he	PRON	he
kept	VERB	keep
his	PRON	his
word	NOUN	word
,	PUNCT	,
for	ADP	for
later	ADV	later
on	NOUN	on
,	PUNCT	,
after	ADP	after
he	PRON	he
had	AUX	have
consulted	VERB	consult
with	ADP	with
his	PRON	his
son	NOUN	son
and	CCONJ	and
found	VERB	find
out	ADP	out
just	ADV	just
how	SCONJ	how
worthless	ADJ	worthless
was	AUX	be
the	DET	the
stock	NOUN	stock
in	ADP	in
the	DET	the
Sunset	PROPN	Sunset
Milling	PROPN	Milling
Company	PROPN	Company
,	PUNCT	,
he	PRON	he
sent	VERB	send
each	DET	each
of	ADP	of
the	DET	the
boys	NOUN	boy
a	DET	a
fine	ADJ	fine
pair	NOUN	pair
of	ADP	of
gold	ADJ	gold
cuff	NOUN	cuff
-	PUNCT	-
links	NOUN	link
.	PUNCT	.
After	ADP	after
lunch	NOUN	lunch
the	DET	the
lads	NOUN	lad
remained	VERB	remain
with	ADP	with
Bert	PROPN	Bert
for	ADP	for
about	ADP	about
an	DET	an
hour	NOUN	hour
and	CCONJ	and
then	ADV	then
took	VERB	take
their	PRON	their
departure	NOUN	departure
for	ADP	for
Roger	PROPN	Roger
's	PART	's
home	NOUN	home
,	PUNCT	,
where	SCONJ	where
they	PRON	they
arrived	VERB	arrive
some	DET	some
time	NOUN	time
before	ADP	before
dark	NOUN	dark
.	PUNCT	.
As	ADP	as
they	PRON	they
rolled	VERB	roll
